																																										
General Info																																										
																																										
Run information																																										
3295	C03	Unknown	Kemp 19/96	0.130709	545.97	380	19																																			
3295	C03	Unknown	Kemp 19/96	0.133666	575.97	380	20																																			
3295	B01	Unknown	Kemp 2/96	0.0934843	35.28	380	2																																			
3295	B01	Unknown	Kemp 2/96	0.0977616	65.28	380	3																																			
3295	B01	Unknown	Kemp 2/96	0.102407	95.28	380	4																																			
3295	B01	Unknown	Kemp 2/96	0.107072	125.28	380	5																																			
3295	B01	Unknown	Kemp 2/96	0.111916	155.28	380	6																																			
3295	B01	Unknown	Kemp 2/96	0.11702	185.28	380	7																																			
3295	B01	Unknown	Kemp 2/96	0.122096	215.28	380	8																																			
3295	B01	Unknown	Kemp 2/96	0.127247	245.28	380	9																																			
3295	B01	Unknown	Kemp 2/96	0.132656	275.28	380	10																																			
3295	B01	Unknown	Kemp 2/96	0.137774	305.28	380	11																																			
3295	B01	Unknown	Kemp 2/96	0.142895	335.28	380	12																																			
3295	B01	Unknown	Kemp 2/96	0.148255	365.28	380	13																																			
3295	B01	Unknown	Kemp 2/96	0.153575	395.28	380	14																																			
3295	B01	Unknown	Kemp 2/96	0.158803	425.28	380	15																																			
3295	B01	Unknown	Kemp 2/96	0.164165	455.28	380	16																																			
3295	B01	Unknown	Kemp 2/96	0.169535	485.28	380	17																																			
3295	B01	Unknown	Kemp 2/96	0.174854	515.28	380	18																																			
3295	B01	Unknown	Kemp 2/96	0.180237	545.28	380	19																																			
3295	B01	Unknown	Kemp 2/96	0.185789	575.28	380	20																																			
3295	B01	Unknown	Kemp 2/96	0.0889095	5.29	380	1																																			
3295	D03	Unknown	Kemp 20/96	0.0854198	10.35	380	1																																			
3295	D03	Unknown	Kemp 20/96	0.0885798	40.34	380	2																																			
3295	D03	Unknown	Kemp 20/96	0.0920352	70.34	380	3																																			
3295	D03	Unknown	Kemp 20/96	0.0953302	100.34	380	4																																			
3295	D03	Unknown	Kemp 20/96	0.0986428	130.34	380	5																																			
3295	D03	Unknown	Kemp 20/96	0.101987	160.34	380	6																																			
3295	D03	Unknown	Kemp 20/96	0.105702	190.34	380	7																																			
3295	D03	Unknown	Kemp 20/96	0.109234	220.34	380	8																																			
3295	D03	Unknown	Kemp 20/96	0.112923	250.34	380	9																																			
3295	D03	Unknown	Kemp 20/96	0.116634	280.34	380	10																																			
3295	D03	Unknown	Kemp 20/96	0.12023	310.34	380	11																																			
3295	D03	Unknown	Kemp 20/96	0.12408	340.34	380	12																																			
3295	D03	Unknown	Kemp 20/96	0.127874	370.34	380	13																																			
3295	D03	Unknown	Kemp 20/96	0.13177	400.34	380	14																																			
3295	D03	Unknown	Kemp 20/96	0.135607	430.34	380	15																																			
3295	D03	Unknown	Kemp 20/96	0.139536	460.34	380	16																																			
3295	D03	Unknown	Kemp 20/96	0.143389	490.34	380	17																																			
3295	D03	Unknown	Kemp 20/96	0.147428	520.34	380	18																																			
3295	D03	Unknown	Kemp 20/96	0.151327	550.34	380	19																																			
3295	D03	Unknown	Kemp 20/96	0.155278	580.34	380	20																																			
3295	E03	Unknown	Kemp 21/96	0.0888115	11.5	380	1																																			
3295	E03	Unknown	Kemp 21/96	0.0926357	41.49	380	2																																			
3295	E03	Unknown	Kemp 21/96	0.0966069	71.49	380	3																																			
3295	E03	Unknown	Kemp 21/96	0.100642	101.49	380	4																																			
3295	E03	Unknown	Kemp 21/96	0.104653	131.49	380	5																																			
3295	E03	Unknown	Kemp 21/96	0.10855	161.49	380	6																																			
3295	E03	Unknown	Kemp 21/96	0.112855	191.49	380	7																																			
3295	E03	Unknown	Kemp 21/96	0.117207	221.49	380	8																																			
3295	E03	Unknown	Kemp 21/96	0.121382	251.49	380	9																																			
3295	E03	Unknown	Kemp 21/96	0.125716	281.49	380	10																																			
3295	E03	Unknown	Kemp 21/96	0.130075	311.49	380	11																																			
3295	E03	Unknown	Kemp 21/96	0.134488	341.49	380	12																																			
3295	E03	Unknown	Kemp 21/96	0.139112	371.49	380	13																																			
3295	E03	Unknown	Kemp 21/96	0.143623	401.49	380	14																																			
3295	E03	Unknown	Kemp 21/96	0.148206	431.49	380	15																																			
3295	E03	Unknown	Kemp 21/96	0.152728	461.49	380	16																																			
3295	E03	Unknown	Kemp 21/96	0.157277	491.49	380	17																																			
3295	E03	Unknown	Kemp 21/96	0.161896	521.49	380	18																																			
3295	E03	Unknown	Kemp 21/96	0.166618	551.49	380	19																																			
3295	E03	Unknown	Kemp 21/96	0.171326	581.49	380	20																																			
3295	F03	Unknown	Kemp 22/96	0.0889312	15.87	380	1																																			
3295	F03	Unknown	Kemp 22/96	0.0927784	45.86	380	2																																			
3295	F03	Unknown	Kemp 22/96	0.0968112	75.86	380	3																																			
3295	F03	Unknown	Kemp 22/96	0.100839	105.86	380	4																																			
3295	F03	Unknown	Kemp 22/96	0.104987	135.86	380	5																																			
3295	F03	Unknown	Kemp 22/96	0.10913	165.86	380	6																																			
3295	F03	Unknown	Kemp 22/96	0.113301	195.86	380	7																																			
3295	F03	Unknown	Kemp 22/96	0.117613	225.86	380	8																																			
3295	F03	Unknown	Kemp 22/96	0.12199	255.86	380	9																																			
3295	F03	Unknown	Kemp 22/96	0.126428	285.86	380	10																																			
3295	F03	Unknown	Kemp 22/96	0.130917	315.86	380	11																																			
3295	F03	Unknown	Kemp 22/96	0.135564	345.86	380	12																																			
3295	F03	Unknown	Kemp 22/96	0.140089	375.86	380	13																																			
3295	F03	Unknown	Kemp 22/96	0.144781	405.86	380	14																																			
3295	F03	Unknown	Kemp 22/96	0.149368	435.86	380	15																																			
3295	F03	Unknown	Kemp 22/96	0.154097	465.86	380	16																																			
3295	F03	Unknown	Kemp 22/96	0.158733	495.86	380	17																																			
3295	F03	Unknown	Kemp 22/96	0.163523	525.86	380	18																																			
3295	F03	Unknown	Kemp 22/96	0.168215	555.86	380	19																																			
3295	F03	Unknown	Kemp 22/96	0.17298	585.86	380	20																																			
3295	G03	Unknown	Kemp 23/96	0.0952907	17.02	380	1																																			
3295	G03	Unknown	Kemp 23/96	0.101259	47.01	380	2																																			
3295	G03	Unknown	Kemp 23/96	0.107154	77.01	380	3																																			
3295	G03	Unknown	Kemp 23/96	0.113202	107.01	380	4																																			
